Category,Source,Title,Content Summary,URL,Date of Publication
Economía,La Jornada,Disminuye el ritmo de crecimiento,"La economía mexicana bajó el ritmo de su crecimiento en la recta final del año pasado y esta tendencia se mantendrá hasta el inicio del segundo trimestre de 2024, señala el Sistema de Indicadores Compuestos: Coincidente y Adelantado, que calcula el Instituto Nacional de Estadística y Geografía (Inegi). Precisó que el indicador adelantado, el cual sugiere el comportamiento de la economía en el corto plazo, se posicionó por arriba de su tendencia de largo plazo, al presentar un valor de 100.2 puntos en octubre, lo que equivale a una caída de 0.10 puntos respecto a septiembre, y fue su tercer retroceso consecutivo. El ritmo de caída del indicador adelantado empieza a acelerarse, por lo cual se prevé que en el corto plazo la actividad productiva del país seguirá creciendo, aunque a tasas menores. No obstante, como consecuencia de una mejora del indicador de confianza empresarial, del momento adecuado para invertir y del tipo de cambio, la economía mantendrá una ruta de crecimiento.",https://www.jornada.com.mx/2024/03/05/economia/016n3eco?partner=rss,05/03/24
Economía,La Jornada,Ex directivos de Twitter exigen  más de 128 mdd,"San Francisco., Cuatro ex directivos de Twitter (hoy X) demandaron este lunes a Elon Musk, a quien acusan de haberlos despedido por “negligencia grave” y “falta intencional” para no indemnizarlos. Según un documento judicial, los querellantes reclaman más de 128 millones de dólares a Musk, quien compró Twitter por 44 mil millones de dólares a fines de 2022 y el mismo día en que tomó posesión echó al ex presidente Parag Agrawal, al director financiero, Ned Segal, y a los directores jurídicos y legales Vijaya Gadde y Sean Edgett.",https://www.jornada.com.mx/2024/03/05/economia/019n6eco?partner=rss,05/03/24
Economía,La Jornada,BM: disminuir brecha de género aumentaría 20% el PIB mundial,"La brecha de género para las mujeres en el lugar de trabajo es mucho más amplia de lo que se pensaba. Cerrarla, señala el Banco Mundial (BM), podría aumentar el producto interno bruto global más de 20 por ciento.",https://www.jornada.com.mx/2024/03/05/economia/017n1eco?partner=rss,05/03/24
Economía,La Jornada,Ventas de automóviles tuvieron su mejor primer bimestre desde 2017,"La industria automotriz en México vendió 225 mil 357 vehículos ligeros en el mercado interno durante el primer bimestre de 2024, su mejor cifra para un mismo periodo desde el 2017, cuando se comercializaron 241 mil 640 unidades según datos del Instituto Nacional de Estadística y Geografía (Inegi).",https://www.jornada.com.mx/2024/03/05/economia/019n1eco?partner=rss,05/03/24
Economía,La Jornada,"Cerca, la victoria  en el control de  la inflación: BPI","Londres. Los bancos centrales están cerca de controlar la inflación mundial, afirmó el Banco de Pagos Internacionales (BPI). Hay motivos para un “optimismo prudente”, según el más reciente informe trimestral del BPI, que realiza reuniones periódicas a puerta cerrada con los principales responsables de la política monetaria en el mundo. “Los bancos centrales han tomado medidas decisivas para evitar que la inflación se consolide –dijo a la prensa Claudio Borio, jefe del Departamento Monetario y Económico del BPI–. “Al mismo tiempo, la actividad económica se ha mostrado notablemente resistente y el sistema financiero ha aguantado bien”. El BPI se ha mostrando cada vez más esperanzado. A finales del año pasado, señaló que los avances contra la inflación habían sido alentadores, pero subrayó que los bancos centrales no estaban fuera de peligro.",https://www.jornada.com.mx/2024/03/05/economia/019n4eco?partner=rss,05/03/24
Economía,La Jornada,Cartera vencida de hogares alcanzó nivel máximo en enero,"Marcado por la cuesta de enero y las altas tasas de interés, el saldo de la cartera vencida de los préstamos que otorgan los bancos a los hogares mexicanos se situó en 79 mil 693 millones de pesos en el primer mes de 2024, un incremento de 21.6 por ciento en términos nominales y de 16 por ciento real respecto a los 65 mil 553 millones reportados en el periodo comparable de 2023, muestran datos del Banco de México (BdeM).",https://www.jornada.com.mx/2024/03/05/economia/016n2eco?partner=rss,05/03/24
Economía,La Jornada,Bitcóin se cotiza por arriba de  65 mil dólares,"Londres. El bitcóin alcanzó el lunes su nivel más alto en dos años, superando 65 mil dólares, mientras una oleada de dinero lo acercaba a niveles récord. El precio alcanzó un máximo de sesión de 65 mil 537 dólares a primera hora de la mañana en Europa, tras tocar un nuevo máximo de dos años en las operaciones asiáticas. En su última cotización ganó 4 por ciento, para llegar a 65 mil 45 dólares. El bitcóin marcó un récord de 68 mil 999.99 dólares en noviembre de 2021. La mayor criptodivisa por valor de mercado ha ganado 50 por ciento este año y la mayor parte del alza se ha producido en las últimas semanas, cuando se han disparado las entradas en fondos de bitcóin cotizados en Estados Unidos.",https://www.jornada.com.mx/2024/03/05/economia/019n5eco?partner=rss,05/03/24
Economía,La Jornada,China vuelve a fijar en 5% su meta de crecimiento,"Pekín. China fijó una meta de crecimiento económico de alrededor de 5 por ciento para 2024, similar al del año pasado y en línea con las expectativas de los analistas, según un informe oficial.",https://www.jornada.com.mx/2024/03/05/economia/017n3eco?partner=rss,05/03/24
Economía,La Jornada,Se incrementaron 500% compras de fertilizantes a Rusia,"Luego de cerrar el año en niveles históricos, México comenzó el año importando menos fertilizantes; sin embargo, en enero Rusia aumentó más de 500 por ciento su envíos de abono al país, con lo que volvió a ser el principal proveedor.",https://www.jornada.com.mx/2024/03/05/economia/018n1eco?partner=rss,05/03/24
Economía,La Jornada,Se han reducido los fraudes gracias a la IA: Citibanamex,"Mediante el uso de sistemas de inteligencia artificial, los intentos de fraude en contra de los clientes de Citibanamex, uno de los bancos de mayor presencia en el país, han disminuido hasta en 70 por ciento, dio a conocer Rosario Valdivia, directora de tecnología de la institución financiera.",https://www.jornada.com.mx/2024/03/05/economia/018n2eco?partner=rss,05/03/24
Economía,La Jornada,Miguel Pineda: Negocios y empresas,"China dominará la producción    de automóviles durante las siguientes décadas y provocará una guerra comercial, tecnológica y política a nivel global.",https://www.jornada.com.mx/2024/03/05/opinion/017o1eco?partner=rss,05/03/24
Economía,Expansión,Los Cetes a 28 días suman tres semanas consecutivas con rendimientos de 11%,"Tras el reporte trimestral del Banco de México (Banxico), la Junta de Gobierno dejó ver que habría un ajuste a la tasa en marzo, por lo que los rendimientos de estos instrumentos se ajustaron.",https://expansion.mx/economia/2024/03/05/cetes-ajustan-rendimientos-11,05/03/24
Economía,Expansión,"Se crean 156,403 empleos en febrero, la cuarta cifra más alta en ese mes","La generación de empleo, considerando los primeros dos meses del año, es de 265,424 puestos.",https://expansion.mx/economia/2024/03/05/se-crean-156-403-empleos-en-febrero-imss,05/03/24
Economía,Expansión,"Mujeres y pobres en el campo, los más afectados por el cambio climático: FAO","En el medio rural las mujeres asumen mucho más las tareas domésticas y de cuidado de personas, lo que limita sus oportunidades de estudio y empleo, señala la organización en un informe.",https://expansion.mx/economia/2024/03/05/cambio-climatico-los-mas-afectados-mujeres-y-pobres-en-campo,05/03/24
Economía,Expansión,¿Cómo se presenta la declaración anual de personas morales?,El SAT cuenta con diversas guías para presentar los informes anuales de las empresas por el pago del Impuesto Sobre la Renta (ISR).,https://expansion.mx/economia/2024/03/05/declaracion-anual-de-personas-morales-2023,05/03/24
Economía,Expansión,Jeff Bezos desbanca a Elon Musk como máximo multimillonario del mundo,"Según la Índice de multimillonarios de la agencia Bloomberg, la fortuna de Bezos asciende a 200,000 mdd, superando los 198,000 mdd del dueño de Tesla.",https://expansion.mx/economia/2024/03/05/jeff-bezos-supera-elon-musk-hombre-mas-rico-del-mundo,05/03/24
Economía,Expansión,China se fija un objetivo de crecimiento económico del 5% en 2024,"El objetivo va en línea con la expansión del PIB del año pasado, de un 5.2%, pero se sitúa lejos del dinámico ritmo de crecimiento de la economía china en los años 1990 y 2000.",https://expansion.mx/economia/2024/03/05/objetivo-de-crecimiento-economico-china-2024,05/03/24
Economía,Expansión,Aseguradoras pagan 920 mdp por daños a embarcaciones tras Otis,"A casi cinco meses del paso del huracán, las aseguradoras han indemnizado a más de 200 embarcaciones con un costo promedio individual de 4.3 millones de pesos.",https://expansion.mx/economia/2024/03/05/aseguradoras-indemnizan-211-barcos-por-920-mdp-tras-otis,05/03/24
Ciencia y tecnología,La Jornada,"Descubren astrolabio del siglo XI que fue usado por musulmanes, judíos y cristianos",Madrid. Un raro astrolabio islámico del siglo XI con inscripciones en árabe y hebreo y cuyo origen se sitúa en Toledo fue descubierto en un museo italiano por una experta de la Universidad de Cambridge.,https://www.jornada.com.mx/2024/03/05/ciencias/a06n2cie?partner=rss,05/03/24
Ciencia y tecnología,La Jornada,“Racismo y discriminación dificultan la presencia de mujeres indígenas en la ciencia”,"Racismo, pobreza, desaparición de lenguas y desplazamiento son cuatro factores que dificultan la presencia de indígenas en la ciencia en México. El panorama se complica todavía más para las mujeres, que además de la discriminación racial deben enfrentar la de género, consideran investigadoras indígenas.",https://www.jornada.com.mx/2024/03/05/ciencias/a05n1cie?partner=rss,05/03/24
Ciencia y tecnología,La Jornada,Jorge Veraza Urtusuástegui analiza la inteligencia artificial desde un enfoque marxista,"Aunque existe la percepción de que la inteligencia artificial (IA) podría solucionar problemas de explotación laboral y facilitar la vida de las personas, “como es tecnología utilizada de forma capitalista, más bien se usa para perfeccionar la explotación y sobrexplotación de la clase obrera”, consideró Jorge Veraza Urtuzuástegui en la presentación de su libro Karl Marx, la inteligencia artificial y el gobierno despótico de la producción (A 200 años del nacimiento del pensador de la revolución comunista).",https://www.jornada.com.mx/2024/03/05/ciencias/a06n1cie?partner=rss,05/03/24
Ciencia y tecnología,Expansión,¿Cómo restablecer tu cuenta de Instagram sin correo ni número de teléfono?,Así puedes restablecer tu cuenta de Instagram si olvidaste tu contraseña. Te enseñamos cómo recuperarlo sin correo ni número de celular.,https://expansion.mx/tecnologia/2024/03/05/como-restablecer-cuenta-instagram,05/03/24
Ciencia y tecnología,Expansión,Verificación en dos pasos para Facebook e Instagram: Cómo activarla,Para que no te roben tus cuentas existe la opción de activar esta segunda capa de seguridad. Hazlo paso a paso.,https://expansion.mx/tecnologia/2024/03/05/verificacion-dos-pasos-facebook-instagram-como-activar,05/03/24
Ciencia y tecnología,Expansión,Así puedes restablecer tu contraseña de Facebook,Facebook señala que existen opciones de recuperación de tu contraseña para que evites la pérdida de tu información.,https://expansion.mx/tecnologia/2024/03/05/como-recuperar-contrasena-de-facebook,05/03/24
Ciencia y tecnología,Expansión,Se cayó Facebook a nivel mundial; reportan que sesión caducó e Instagram falla,"Los usuarios reportan que sus sesiones en las aplicaciones se cerraron de manera repentina, mientras que la carga en Instagram es lenta.",https://expansion.mx/tecnologia/2024/03/05/se-cayo-facebook-instagram-que-paso,05/03/24
Ciencia y tecnología,Expansión,Ericsson quiere construir la red privada de Tesla en Nuevo León,La compañía sueca ha sido la encargada de crear la red privada de la compañía de Elon Musk en las plantas de Alemania y Estados Unidos.,https://expansion.mx/tecnologia/2024/03/05/ericsson-red-privada-planta-de-tesla-en-nuevo-leon-mexico,05/03/24
Ciencia y tecnología,Expansión,"X activó llamadas, pero accede a tus datos. Así puedes bloquear esta función","La nueva funcionalidad de la plataforma filtra la dirección IP de los usuarios, lo que pone en riesgo su seguridad en línea.",https://expansion.mx/tecnologia/2024/03/05/ip-expuesta-llamadas-x-como-evitarlo,05/03/24
Cultura,La Jornada,"Actuará en Bellas Artes Bryn Terfel, destacado cantante wagneriano","El reconocido bajo barítono galés Bryn Terfel se presentará por primera vez en México en el Palacio de Bellas Artes, como parte de las celebraciones por el 90 aniversario de este recinto cultural, el cual se cumplirá el 29 de septiembre.",https://www.jornada.com.mx/2024/03/05/cultura/a04n2cul?partner=rss,05/03/24
Cultura,La Jornada,Devuelve Suiza a  México un lote de 24 piezas prehispánicas,"La embajada de México en Suiza recibió un lote de 24 piezas prehispánicas que pertenecen al patrimonio cultural de nuestro país, de acuerdo con un dictamen del Instituto Nacional de Antropología e Historia (INAH).",https://www.jornada.com.mx/2024/03/05/cultura/a03n3cul?partner=rss,05/03/24
Cultura,La Jornada,Ahondan en la reflexión sobre la gordura desde un ángulo cultural,"La gordura es uno de los mayores estigmas. Para ahondar en el tema desde la perspectiva del arte y la cultura, así como desde lo social y la salud, se realizó la tercera Jornada Supurando Heridas para Habitar Estrías, organizada por el Centro de Artes y Oficios (CAO) Escuelita Emiliano Zapata del Pedregal de Santo Domingo, la activista Fat Alista y el Museo Universitario Arte Contemporáneo (MUAC).",https://www.jornada.com.mx/2024/03/05/cultura/a04n3cul?partner=rss,05/03/24
Cultura,La Jornada,Falleció la bailarina de butoh Natsu Nakajima en la CDMX,"La bailarina y coreógrafa japonesa Natsu Nakajima, discípula de Kazuo Ohno y Tatsumi Hijikata, murió el domingo pasado a los 80 años en la Ciudad de México, informó la Dirección de Danza de la Universidad Nacional Autónoma de México (UNAM). El 18 de marzo cumpliría 81 años.",https://www.jornada.com.mx/2024/03/05/cultura/a04n1cul?partner=rss,05/03/24
Cultura,La Jornada,El mundo festejará a Gabo con publicación de su novela póstuma En agosto nos vemos,"Hace 97 años, un 6 de marzo, nació el escritor y periodista colombiano Gabriel García Márquez, artífice del realismo mágico, quien puso a América Latina en el imaginario de millones de lectores con una sola palabra: Macondo.",https://www.jornada.com.mx/2024/03/05/cultura/a02n1cul?partner=rss,05/03/24
Cultura,La Jornada,La feria de Minería llegó a un “periodo de recuperación”,"La edición 45 de la Feria Internacional del Libro del Palacio de Minería (FILPM) concluyó con una asistencia de 111 mil 239 visitantes y un presupuesto de unos 12 millones de pesos, informó su director, Fernando Macotela. Agregó que están llegando a “una curva ascendente” que reforzarán con una serie de adecuaciones.",https://www.jornada.com.mx/2024/03/05/cultura/a03n2cul?partner=rss,05/03/24
Cultura,La Jornada,"“Decidimos no destruirlo; si los lectores lo celebran, tal vez Gabo nos perdone”","Madrid. Poco antes de morir, Gabriel García Márquez sentenció sobre la historia en la que había estado trabajando los últimos años de su vida: “Este libro no sirve. Hay que destruirlo”. Hablaba de En agosto nos vemos, su novela inédita que finalmente verá la luz y que se presenta este martes en el Instituto Cervantes de Madrid, en un acto que tendrá repercusión mundial a través de las nuevas tecnologías, pero, sobre todo, por el enorme interés que sigue suscitando la obra y la figura de Gabo.",https://www.jornada.com.mx/2024/03/05/cultura/a03n1cul?partner=rss,05/03/24
Deportes,La Jornada,Lozano quiere el primer título del Tri en la Liga  de Naciones de Concacaf,"La selección mexicana tiene una cuenta pendiente en la Liga de Naciones de la Concacaf. Des-de que se disputó por primera vez en 2019, el Tricolor se ha quedado a la deriva. Es un título que sigue sin exhibirse en sus vitrinas. Gerardo Martino ni Diego Cocca pudieron ganarlo como entrenadores. Esta situación podría cambiar con Jaime Lozano cuando el 21 de marzo México enfrente a Panamá por el pase a la final.",https://www.jornada.com.mx/2024/03/06/deportes/a11n3dep?partner=rss,06/03/24
Deportes,La Jornada,Jáquez aporta 11 puntos en el triunfo del Heat,Miami. El mexicano Jaime Jáquez Jr. finalizó con 11 puntos en el triunfo del Heat de Miami (118-110) ante los Pistones de Detroit.,https://www.jornada.com.mx/2024/03/06/deportes/a30n3dep?partner=rss,06/03/24
Deportes,La Jornada,"La selección femenil, por un partido memorable ante Brasil en la Copa Oro","En la mente del español Pedro López, técnico de la selección mexicana femenil, no existe otro escenario más que la final por el título de la Copa Oro W. Para llegar ahí, sus jugadoras deben salir victoriosas ante Brasil, una de las potencias mundiales en la categoría y su rival en las semifinales del torneo. El ambiente es inmejorable en la concentración de las mexicanas. Luego de avanzar sobre Paraguay en la fase anterior, López considera que está frente a una de sus mayores pruebas para demostrar que su crecimiento no es obra de la casualidad.",https://www.jornada.com.mx/2024/03/06/deportes/a11n2dep?partner=rss,06/03/24
Deportes,La Jornada,Charros femenil toma la delantera en serie de semifinal,"Los Diablos Rojos perdieron el primer duelo de semifinales en la Liga Mexicana de Softbol femenil. Los Charros de Jalisco le pegaron 6-3 a las escarlatas, para ponerse 1-0.",https://www.jornada.com.mx/2024/03/06/deportes/a30n2dep?partner=rss,06/03/24
Deportes,La Jornada,Tigres y Pachuca rescatan empates en octavos de final de la Liga de Campeones,Todo se definirá dentro de una semana en la Liga de Campeones de la Concacaf.,https://www.jornada.com.mx/2024/03/06/deportes/a30n1dep?partner=rss,06/03/24
Deportes,La Jornada,Mbappé comanda al PSG a los cuartos de final en la Champions,"San Sebastián. Kylian Mbappé no va extrañar al París Saint-Germain si decide partir a otro club. Los parisinos, en cambio, sí lo echarán de menos cuando el francés no esté para liquidar partidos definitorios, como el que se suscitó ayer en la Champions contra la Real Sociedad (2-1).",https://www.jornada.com.mx/2024/03/06/deportes/a11n1dep?partner=rss,06/03/24
Deportes,La Jornada,"Bajo máxima seguridad, atletas desfilarán en barcos por el Sena","París. Un total de 180 barcos, entre ellos 94 que transportarán a los deportistas, desfilarán por el río Sena en París como parte de la ceremonia de inauguración de los Juegos Olímpicos 2024, el 26 de julio, detalló el prefecto de la región Ile-de-France, Marc Guillaume.",https://www.jornada.com.mx/2024/03/06/deportes/a12n1dep?partner=rss,06/03/24
Deportes,La Jornada,"Inspirada en mujeres, Agúndez anhela hacer historia en JO","El pasado 26 de febrero, Gabriela Agúndez por fin respiró con alivio. Convertirse de manera oficial en seleccionada olímpica le quitó un peso de encima a la clavadista, quien a partir de entonces desechó cualquier inquietud de su mente para concentrarse de lleno en su preparación.",https://www.jornada.com.mx/2024/03/06/deportes/a12n2dep?partner=rss,06/03/24
Deportes,La Jornada,Senadores aprueban iniciativa de igualdad salarial en el deporte,"Por unanimidad, el Senado de la República aprobó ayer reformas a la Ley Federal del Trabajo (LFT) encaminadas a avanzar hacia la igualdad salarial en el deporte profesional, con el establecimiento de un salario base para hombres y muje-res y el respeto pleno a los derechos laborales de futbolistas, boxeado-ras, luchadoras e integrantes de otras disciplinas, quienes no podrán ser discriminadas ni hostigadas.",https://www.jornada.com.mx/2024/03/06/deportes/a10n1dep?partner=rss,06/03/24
Deportes,La Jornada,"Un futbolista varonil gana hasta 5 mdd anuales, mientras una jugadora 12 mil mensuales","En el futbol profesional existe una amplia brecha salarial entre hombres y mujeres. De acuerdo con sitios especializados como Salary Sport, el delantero francés de Tigres, André-Pierre Gignac, percibe alrededor de 5 millones de dólares anuales, mientras el sueldo promedio de las jugadoras de la Liga Mx Femenil es entre 8 mil y 12 mil pesos mensuales. Salvo algunas excepciones, las mayoría de ellas aún debe pagar renta, comida y hasta nutriólogos profesionales ante la falta de un respaldo cabal de los clubes. La Comisión Federal de Competencia Económica sancionó en 2021 a la FMF por promover la brecha salarial de género.",https://www.jornada.com.mx/2024/03/06/deportes/a10n2dep?partner=rss,06/03/24
Economía,La Jornada,“Problema técnico” causó caída de Facebook e Instagram: Meta,"“Un problema técnico” provocó la caída mundial de Facebook e Instagram durante las primeras horas de ayer, confirmaron directivos de Meta, el conglomerado de empresas de tecnología al que pertenecen ambas redes sociales.",https://www.jornada.com.mx/2024/03/06/economia/019n2eco?partner=rss,06/03/24
Economía,La Jornada,Irá en descenso la fuerza laboral a partir de 2044,"La población mexicana crecerá por última vez en 2051. Luego de ese año los nacimientos y llegadas de migrantes al país no compensarán las defunciones y salida de residentes, de acuerdo con proyecciones de la Comisión Económica para América Latina y el Caribe (Cepal).",https://www.jornada.com.mx/2024/03/06/economia/016n1eco?partner=rss,06/03/24
Economía,La Jornada,Abrumador déficit anual de 360 mil mdd en medidas para la equidad: ONU,"Uno de los principales obstáculos para lograr la igualdad de género en 2030 es la “alarmante falta de financiamiento”, pues existe un “abrumador déficit anual de 360 mil millones de dólares”, en las medidas globales destinadas a alcanzar esta meta.",https://www.jornada.com.mx/2024/03/06/economia/017n2eco?partner=rss,06/03/24
Economía,La Jornada,"En una década, América Móvil redujo sólo 10 puntos su participación y mantiene dominio","A una década de que se declaró a América Móvil agente preponderante, su participación de mercado se ha reducido en alrededor de 10 puntos porcentuales, pero otras compañías del sector siguen sin poder competir con ella, reportó la consultora mexicana The Competitive Intelligence Unit (The CIU).",https://www.jornada.com.mx/2024/03/06/economia/019n3eco?partner=rss,06/03/24
Economía,La Jornada,Marca récord el bitcóin,"Londres. El bitcóin alcanzó un máximo histórico el martes, impulsado por los inversores que inyectan dinero en criptoproductos cotizados al contado en Estados Unidos y la perspectiva de que las tasas de interés mundiales puedan bajar. La mayor criptomoneda del mundo alcanzó un máximo de 69 mil 202 dólares, superando el récord histórico de 68 mil 999.99 dólares de noviembre de 2021.",https://www.jornada.com.mx/2024/03/06/economia/016n3eco?partner=rss,06/03/24
Economía,La Jornada,Persiste una mayor exclusión de mujeres en el mercado laboral,"Pese a que las mujeres generan riqueza y son un elemento indispensable para aumentar la competitividad de los países, el principal problema de exclusión en el mercado laboral está relacionado con factores asociados a estereotipos y papeles tradicionales de género.",https://www.jornada.com.mx/2024/03/06/economia/017n1eco?partner=rss,06/03/24
Economía,La Jornada,"México, el mayor comprador de granos a EU; desplaza a China","Luego de realizar importaciones agroalimentarias récord, en 2023 México se convirtió en el principal comprador de granos de Estados Unidos y mandó a China a la segunda posición, reveló información del Departamento de Agricultura de Estados Unidos (USDA, por sus siglas en inglés).",https://www.jornada.com.mx/2024/03/06/economia/019n1eco?partner=rss,06/03/24
Economía,La Jornada,Se mantiene el peso por abajo de 17 por dólar,El peso logró sostenerse por debajo de la línea de 17 por dólar spot –su mejor nivel desde inicios de 2024– por segunda jornada consecutiva.,https://www.jornada.com.mx/2024/03/06/economia/016n2eco?partner=rss,06/03/24
Economía,La Jornada,"Desigualdad ante el cambio climático, advierte la FAO",,https://www.jornada.com.mx/2024/03/06/economia/017n4eco?partner=rss,06/03/24
Economía,La Jornada,Política fiscal requiere perspectiva de género,"La falta de perspectiva de género en el diseño de las políticas fiscales fortalece la desigualdad entre hombres y mujeres en América Latina, afirmaron especialistas de la organización Fundar.",https://www.jornada.com.mx/2024/03/06/economia/017n3eco?partner=rss,06/03/24
Economía,La Jornada,BdeM disminuirá tasa de referencia este mes: encuesta Citibanamex,"Analistas del sector financiero consultados por Citibanamex esperan que este mes el Banco de México (BdeM) haga un recorte de un cuarto de punto porcentual a la tasa de referencia, el instrumento que marca el costo al que se financian empresas y familias, y que actualmente se encuentra en 11.25 por ciento.",https://www.jornada.com.mx/2024/03/06/economia/018n1eco?partner=rss,06/03/24
Economía,La Jornada,Desconecta Cuba 74% del alumbrado público por falta de combustible,"La Habana. Cuba apagó casi tres cuartas partes de su alumbrado público durante las horas de mayor consumo para hacer frente a una creciente escasez de energía, reportaron el martes medios estatales, cuando la crisis económica es cada vez más profunda en la isla.",https://www.jornada.com.mx/2024/03/06/economia/018n2eco?partner=rss,06/03/24
Economía,Expansión,"México, en espera de que EU demuestre seguridad en consumo de maíz transgénico","En medio de una disputa por el comercio del grano, el subsecretario de Agricultura mexicano dijo que hay ciencia que prueba que éste y el herbicida glifosato son dañinos para la salud humana.",https://expansion.mx/economia/2024/03/06/eu-mexico-conflicto-maiz-transgenico-tmec,07/03/24
Economía,Expansión,Mujeres necesitan ahorro 80% mayor que hombres para igualar ingresos en retiro,"Tener un buen ingreso durante el retiro es un gran desafío para las generaciones más jóvenes; sin embargo, para las mujeres lo es aún más, debido a las dificultades adicionales que enfrentan.",https://expansion.mx/economia/2024/03/06/mujeres-necesitan-ahorro-80-mayor-que-hombres-para-retiro,06/03/24
Economía,Expansión,"Las fintech adquieren mercado, pero el reto está en la rentabilidad: Fitch",Fitch advirte que instituciones como las Sofipos y las fintech tienen una capacidad y un financiamiento menos diversificados.,https://expansion.mx/economia/2024/03/06/fintech-adquieren-mercado-el-reto-sera-rentabilidad-fitch,06/03/24
Economía,Expansión,¿Cuánto se gana en Puebla? Este es el sueldo promedio,"Conoce cuál es el salario promedio en Puebla y su nivel de calidad de vida considerando aspectos como industrias, actividades, movilidad y empleo.",https://expansion.mx/economia/2024/03/06/cuanto-se-gana-en-puebla-sueldo-promedio,06/03/24
Economía,Expansión,"Avances contra la inflación en EU ""no están asegurados"", señala Jerome Powell","Si la economía evoluciona en general como esperamos, seguramente será apropiado comenzar a flexibilizar la política (monetaria) en algún punto este año, asegura el presidente de la Reserva Federal.",https://expansion.mx/economia/2024/03/06/avances-contra-inflacion-eu-no-estan-asegurados-fed,06/03/24
Economía,Expansión,La confianza del consumidor se estanca en febrero,"Los consumidores mexicanos perciben mejoras en las condiciones económicas de sus hogares y del país, y mejora su disposición al consumo de durables. Pero disminuye confianza en el futuro cercano.",https://expansion.mx/economia/2024/03/06/se-estanca-confianza-del-consumidor-febrero-inegi,06/03/24
Economía,Expansión,Lo bueno y lo malo de la austeridad republicana que promete Sheinbaum,"Gane quien gane, el reto está en analizar el presupuesto público para que se gaste en conceptos redituables para la economía, además de generar más ingresos considerando una reforma tributaria.",https://expansion.mx/economia/2024/03/06/bueno-y-malo-de-austeridad-republicana-claudia-sheinbaum,06/03/24
Economía,Expansión,"Matías Nuñez es el CEO de Openbank, el banco digital de Santander","El banco dio a conocer que Nuñez, que también es parte del Consejo de Administración de Getnet, será el líder de su unidad digital que sale este año.",https://expansion.mx/economia/2024/03/05/matias-nunez-ceo-openbank,06/03/24
Ciencia y tecnología,La Jornada,Homínidos del Pleistoceno tenían técnicas complejas y de planificación para elaborar sus herramientas,"Madrid. Homínidos con organización para fabricar herramientas de piedra ocuparon el este de Asia hace 1.1 millones de años, 300 mil antes de las hachas de mano más antiguas halladas en la región.",https://www.jornada.com.mx/2024/03/06/ciencias/a06n2cie?partner=rss,06/03/24
Ciencia y tecnología,La Jornada,Se gradúan 10 astronautas de EU; son elegibles para ir a la Luna y a Marte,"Houston. Luego de dos años de riguroso entrenamiento, 10 estadunidenses se convirtieron de forma oficial en astronautas el martes y ahora son elegibles para misiones de la NASA a la Estación Espacial Internacional (EEI), a la Luna y, si todo va bien, a Marte.",https://www.jornada.com.mx/2024/03/06/ciencias/a06n3cie?partner=rss,06/03/24
Ciencia y tecnología,La Jornada,"Con células del líquido amniótico, científicos crean miniórganos","Washington. Científicos crearon miniórganos a partir de células que flotan en el líquido que rodea al feto en el útero, avance que consideran que podría abrir nuevas áreas de la medicina prenatal.",https://www.jornada.com.mx/2024/03/06/ciencias/a06n1cie?partner=rss,06/03/24
Ciencia y tecnología,Expansión,OpenAI responde a la demanda de Musk: “Quería el control de la empresa”,Los fundadores de la empresa señalaron que el multimillonario buscaba que OpenAI se fusionara con Tesla y a partir de ahí convertirse en su director ejecutivo.,https://expansion.mx/tecnologia/2024/03/06/openai-responde-demanda-elon-musk,06/03/24
Ciencia y tecnología,Expansión,Tinder Latam y Sensei Media lanzan pódcast en México: ¡Haz Match!,La actriz y presentadora Ana Sáenz se une al proyecto como la conductora oficial de ¡Haz Match! para charlar con celebridades y parejas sobre sus historias en Tinder.,https://expansion.mx/tecnologia/2024/03/06/tinder-latam-y-sensei-media-lanzan-podcast-en-mexico-haz-match,06/03/24
Ciencia y tecnología,Expansión,Airbnb señala que las estancias de Semana Santa descubrirán nuevos destinos,"Los viajeros nacionales están buscando destinos menos turísticos, donde la idea es explorar nuevos pueblitos y ciudades.",https://expansion.mx/tecnologia/2024/03/06/destinos-favoritos-mexico-segun-airbnb,06/03/24
Ciencia y tecnología,Expansión,Fujifilm quiere revivir la pasión de la fotografía más allá de un algoritmo,La empresa japonesa abrió un showroom en Ciudad de México con el objetivo de mostrar las diferentes categorías de sus productos e impulsar la creación artística.,https://expansion.mx/tecnologia/2024/03/06/fujifilm-mexico-abre-showroom-analogico-cdmx,06/03/24
Cultura,La Jornada,Presentan Javier Valdez: El Bato en la FIL de Minería,"El legado periodístico y literario de Javier Valdez seguirá vigente por años y es obligada la lectura de sus textos sobre el México bárbaro e incendiado, sostuvo Griselda Triana, compañera de vida del corresponsal de La Jornada asesinado en mayo de 2017.",https://www.jornada.com.mx/2024/03/06/cultura/a04n2cul?partner=rss,06/03/24
